country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
High-income countries,2020-11-30,32056552.0,254151.0,353902.72,23260.957,184.4177,256.7998,723043.0,4175.0,6914.7144,524.6563,3.0294743,5.0174727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-01,32308142.0,251590.0,351621.56,23443.516,182.55937,255.14455,727713.0,4670.0,6909.7144,528.045,3.3886573,5.0138445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-02,32593618.0,285476.0,349214.72,23650.664,207.14783,253.39807,732942.0,5229.0,6925.4287,531.83923,3.7942803,5.025247,,,,,,,,,,,,,,,,,,,,,,,6736000.0,21746748.0,10564426.0,15750440.0,0.0,0.0,0.47916275,1.5469464,0.7514964,1.1204015,0.0,0.0,0.0,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-03,32928990.0,335372.0,350530.28,23894.018,243.35349,254.35268,738786.0,5844.0,6998.143,536.0798,4.240538,5.07801,,,,,,,,,,,,,,,,,,,,,,,6736001.0,21746748.0,10564426.0,15750440.0,0.8333333,0.8333333,0.4791628,1.5469465,0.7514964,1.1204015,0.00059278845,0.8333333,5.9278843e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-04,33287689.0,358699.0,351736.84,24154.297,260.2801,255.2282,745398.0,6612.0,7094.0,540.8776,4.7978163,5.1475663,,,,,,,,,,,,,,,,,,,,,,,6736001.5,21746748.0,10564426.0,15750440.0,0.8333333,0.8333333,0.47916287,1.5469465,0.7514964,1.1204015,0.00059278845,0.8333333,5.9278843e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-05,33653614.0,365925.0,361720.56,24419.82,265.52344,262.4726,751721.0,6323.0,7243.857,545.4657,4.5881114,5.256306,,,,,,,,,,,,,,,,,,,,,,,6736003.0,21746750.0,10564426.0,15750440.0,1.1666666,1.1666666,0.47916296,1.5469466,0.7514964,1.1204015,0.0008299038,1.1666666,8.299038e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-06,34384613.0,730999.0,368887.44,24950.25,530.4294,267.67303,770362.0,18641.0,7356.2856,558.99207,13.52633,5.337887,,,,,,,,,,,,,,,,,,,,,,,6736004.0,21746752.0,10564426.0,15750440.0,1.1666666,1.1666666,0.47916302,1.5469468,0.7514964,1.1204015,0.0008299038,1.1666666,8.299038e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-07,34699729.0,315116.0,377596.72,25178.906,228.65527,273.99268,775385.0,5023.0,7477.4287,562.63684,3.644802,5.425791,,,,,,,,,,,,,,,,,,,,,,,6736005.0,21746752.0,10564426.0,15750440.0,1.1666666,1.1666666,0.4791631,1.5469468,0.7514964,1.1204015,0.0008299038,1.1666666,8.299038e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-08,34989817.0,290088.0,383096.44,25389.4,210.4944,277.9834,779989.0,4604.0,7468.0,565.9776,3.3407662,5.418949,,,,,,,,,,,,,,,,,,,,,,,6736006.5,21746754.0,10564426.0,15750440.0,1.3333334,1.2083334,0.4791632,1.5469469,0.7514964,1.1204015,0.0008595432,1.2083334,8.5954326e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-09,35312415.0,322598.0,388399.56,25623.484,234.08438,281.83148,785428.0,5439.0,7498.0,569.92426,3.946661,5.4407177,,,,,,,,,,,,,,,,,,,,,,,6736008.0,21746756.0,10564426.0,15750440.0,1.5,1.2571429,0.47916332,1.546947,0.7514964,1.1204015,0.0008942637,1.2571429,8.942637e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-10,35687419.0,375004.0,394061.28,25895.596,272.11136,285.93976,791189.0,5761.0,7486.143,574.10455,4.1803117,5.432114,,,,,,,,,,,,,,,,,,,,,,,6736009.0,21746756.0,10564426.0,15750440.0,1.1666666,1.2420635,0.4791634,1.5469471,0.7514964,1.1204015,0.00088353705,1.2420635,8.835371e-08,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-11,36060156.0,372737.0,396066.72,26166.062,270.46637,287.39493,798287.0,7098.0,7555.5713,579.25507,5.150469,5.482493,,,,,,,,,,,,,,,,,,,,,,,6736013.5,21746760.0,10564426.0,15750440.0,4.1666665,1.6666666,0.4791637,1.5469474,0.7514964,1.1204015,0.0011855769,1.6666666,1.18557686e-07,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-12,36423792.0,363636.0,395739.72,26429.924,263.8625,287.15765,804561.0,6274.0,7548.5713,583.8076,4.552556,5.4774137,,,,,,,,,,,,,,,,,,,,,,,6736014.5,21746762.0,10564426.0,15750440.0,1.1666666,1.6666666,0.4791638,1.5469475,0.7514964,1.1204015,0.0011855769,1.6666666,1.18557686e-07,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-13,37234188.0,810396.0,407082.16,27017.967,588.0416,295.38797,824852.0,20291.0,7784.2856,598.5312,14.723607,5.648453,,,,,,,,,,,,,,,,,,,,,,,6736015.5,21746762.0,10564426.0,15750440.0,0.8333333,1.6190476,0.47916386,1.5469475,0.7514964,1.1204015,0.0011517033,1.6190476,1.1517032e-07,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-14,37570016.0,335828.0,410041.0,27261.65,243.68437,297.535,830005.0,5153.0,7802.857,602.2703,3.739133,5.661929,,,,,,,,,,,,,,,,,,,,,,,6740864.0,21751412.0,10564590.0,15750440.0,4848.8335,4849.5713,0.47950876,1.5472782,0.751508,1.1204015,3.449724,4649.5713,0.00033074548,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-15,37873830.0,303814.0,412001.84,27482.105,220.45428,298.95782,835152.0,5147.0,7880.4287,606.0051,3.7347794,5.718217,,,,,,,,,,,,,,,,,,,,,,,6789471.0,21798552.0,10564918.0,15750440.0,48606.832,27089.0,0.4829664,1.5506315,0.75153136,1.1204015,19.269655,26255.5,0.0018676749,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-16,38230604.0,356774.0,416884.16,27740.988,258.88327,302.50055,840940.0,5788.0,7930.2856,610.205,4.1999035,5.754394,,,,,,,,,,,,,,,,,,,,,,,6955286.0,21959730.0,10565436.0,15750440.0,165815.14,75831.62,0.4947616,1.562097,0.7515682,1.1204015,53.942528,73730.62,0.005244799,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-17,38595237.0,364633.0,415402.56,28005.574,264.58594,301.42548,847254.0,6314.0,8009.2856,614.7866,4.5815806,5.8117185,,,,,,,,,,,,,,,,,,,,,,,7238146.5,22235598.0,10566262.0,15750440.0,282860.16,127816.71,0.51488274,1.5817207,0.75162697,1.1204015,90.92193,124492.96,0.008855759,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-18,39006308.0,411071.0,420878.84,28303.857,298.28238,305.3992,854206.0,6952.0,7988.4287,619.8311,5.044528,5.796584,,,,,,,,,,,,,,,,,,,,,,,7666585.5,22654568.0,10567588.0,15750440.0,428439.16,188019.67,0.5453596,1.6115239,0.75172126,1.1204015,133.74706,183466.67,0.01305083,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-19,39418523.0,412215.0,427818.72,28602.969,299.1125,310.4349,861233.0,7027.0,8096.0,624.9301,5.0989494,5.87464,,,,,,,,,,,,,,,,,,,,,,,7855241.0,22838808.0,10568747.0,15750440.0,188655.42,188069.08,0.55877954,1.6246297,0.7518037,1.1204015,133.78221,183539.08,0.013055982,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-20,40285928.0,867405.0,435962.84,29232.377,629.4086,316.34448,881239.0,20006.0,8055.2856,639.4469,14.516805,5.845097,,,,,,,,,,,,,,,,,,,,,,,7974066.5,22955344.0,10569570.0,15750440.0,118825.43,184479.83,0.56723213,1.6329195,0.7518623,1.1204015,131.22902,180269.97,0.012823435,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-21,40613048.0,327120.0,434718.84,29469.744,237.36565,315.4418,886763.0,5524.0,8108.2856,643.4552,4.008339,5.883555,,,,,,,,,,,,,,,,,,,,,,,8397316.0,23370906.0,10571244.0,15750440.0,423249.44,248659.12,0.5973398,1.6624804,0.7519813,1.1204015,176.8827,243379.69,0.01731272,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-22,40938073.0,325025.0,437749.0,29705.59,235.84547,317.64053,891857.0,5094.0,8100.7144,647.15155,3.6963212,5.878061,,,,,,,,,,,,,,,,,,,,,,,8902429.0,23866688.0,10574261.0,15750440.0,505113.56,316518.16,0.63327086,1.6977476,0.75219595,1.1204015,225.15396,310115.0,0.02205991,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-23,41293580.0,355507.0,437568.0,29963.553,257.9639,317.50922,897451.0,5594.0,8073.0,651.2107,4.0591326,5.8579507,,,,,,,,,,,,,,,,,,,,,,,9622145.0,24572866.0,10577527.0,15750440.0,719715.75,397281.75,0.68446755,1.7479813,0.7524283,1.1204015,282.60483,388440.25,0.027631547,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-24,41677441.0,383861.0,440314.84,30242.092,278.5382,319.50238,903919.0,6468.0,8095.0,655.904,4.6933265,5.8739147,,,,,,,,,,,,,,,,,,,,,,,9984424.0,24928762.0,10578775.0,15750440.0,362278.78,415133.4,0.7102381,1.7732978,0.75251704,1.1204015,295.30356,406575.6,0.028921597,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-25,42067843.0,390402.0,437362.16,30525.375,283.2845,317.35983,910400.0,6481.0,8027.7144,660.60675,4.7027597,5.8250904,,,,,,,,,,,,,,,,,,,,,,,10113688.0,25056470.0,10578913.0,15750440.0,129264.28,364866.47,0.7194333,1.7823822,0.7525269,1.1204015,259.54636,357634.28,0.025440177,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-26,42406388.0,338545.0,426837.84,30771.031,245.65588,309.72318,916398.0,5998.0,7880.7144,664.95905,4.352284,5.718424,,,,,,,,,,,,,,,,,,,,,,,10364763.0,25302572.0,10579983.0,15750440.0,251075.28,364544.97,0.7372934,1.7998887,0.752603,1.1204015,259.31766,357427.62,0.025425475,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-27,43071299.0,664911.0,397910.16,31253.506,482.47443,288.73257,933872.0,17474.0,7519.0,677.6386,12.679528,5.455956,,,,,,,,,,,,,,,,,,,,,,,10643613.0,25577048.0,10580872.0,15750440.0,278849.47,385306.03,0.75712925,1.8194134,0.75266623,1.1204015,274.08594,378015.72,0.02689,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-28,43342989.0,271690.0,389991.56,31450.65,197.1444,282.98666,938341.0,4469.0,7368.2856,680.8814,3.2428071,5.3465943,,,,,,,,,,,,,,,,,,,,,,,11485394.0,26402066.0,10585450.0,15750440.0,841781.1,467870.6,0.81700903,1.8781008,0.75299186,1.1204015,332.81793,459488.3,0.032685526,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-29,43652587.0,309598.0,387787.72,31675.3,224.65129,281.3875,943565.0,5224.0,7386.857,684.67206,3.7906523,5.36007,,,,,,,,,,,,,,,,,,,,,,,12534065.0,27421994.0,10591060.0,15750440.0,1048671.1,563954.3,0.89160585,1.950653,0.7533909,1.1204015,401.16672,546726.56,0.03889118,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-30,44005587.0,353000.0,387429.56,31931.445,256.14474,281.12762,949558.0,5993.0,7443.857,689.0207,4.3486557,5.4014306,,,,,,,,,,,,,,,,,,,,,,,13742027.0,28600502.0,10598835.0,15750440.0,1207962.1,642984.1,0.97753376,2.0344856,0.75394404,1.1204015,457.38425,624540.75,0.044426464,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-12-31,44446408.0,440821.0,395566.72,32251.316,319.86966,287.03214,956646.0,7088.0,7532.4287,694.1639,5.143213,5.4657,,,,,,,,,,,,,,,,,,,,,,,14522187.0,29360910.0,10602486.0,15750440.0,780159.8,692039.1,1.0330302,2.088577,0.75420374,1.1204015,492.27936,672608.1,0.047845718,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-01,44903050.0,456642.0,405029.56,32582.666,331.34973,293.8986,964101.0,7455.0,7671.5713,699.5734,5.4095163,5.566665,,,,,,,,,,,,,,,,,,,,,,,14862932.0,29679236.0,10611928.0,15750441.0,340745.03,705875.1,1.0572689,2.1112208,0.7548754,1.1204015,502.12152,684546.75,0.04869497,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-02,45298533.0,395483.0,413163.56,32869.637,286.97137,299.8008,970867.0,6766.0,7781.2856,704.483,4.909562,5.6462765,,,,,,,,,,,,,,,,,,,,,,,15404665.0,30202584.0,10615157.0,15750447.0,541733.2,745534.2,1.0958049,2.1484492,0.7551051,1.120402,530.3328,723322.1,0.05145324,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-03,46082888.0,784355.0,430227.0,33438.78,569.1457,312.1824,989244.0,18377.0,7910.2856,717.81775,13.334765,5.7398815,,,,,,,,,,,,,,,,,,,,,,,15818163.0,30599528.0,10617865.0,15750457.0,413498.03,750735.1,1.1252189,2.1766856,0.7552977,1.1204027,534.03253,727859.56,0.05177601,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-04,46464395.0,381507.0,445915.16,33715.613,276.83008,323.56607,994568.0,5324.0,8032.4287,721.68097,3.8632145,5.828511,,,,,,,,,,,,,,,,,,,,,,,16922636.0,31632366.0,10663728.0,15750465.0,1104473.0,799666.06,1.2037852,2.2501562,0.7585601,1.1204033,568.83936,767907.56,0.054624807,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-05,46845920.0,381525.0,456190.44,33992.457,276.84314,331.02206,999646.0,5078.0,8011.5713,725.36566,3.6847112,5.813377,,,,,,,,,,,,,,,,,,,,,,,18274844.0,32870650.0,10752486.0,15750472.0,1352208.5,886894.2,1.299974,2.3382409,0.7648739,1.1204038,630.88873,843350.0,0.059991375,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-06,47245428.0,399508.0,462834.44,34282.348,289.892,335.8431,1005578.0,5932.0,8002.857,729.67004,4.304393,5.8070536,,,,,,,,,,,,,,,,,,,,,,,19802984.0,34161610.0,10928097.0,15750483.0,1528139.2,938362.44,1.4086776,2.4300728,0.777366,1.1204045,667.5005,839213.7,0.05969714,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-07,47701527.0,456099.0,465017.0,34613.305,330.95572,337.42682,1012587.0,7009.0,7991.5713,734.756,5.0858884,5.7988644,,,,,,,,,,,,,,,,,,,,,,,21567018.0,35561624.0,11213432.0,15750491.0,1764034.5,1073649.1,1.5341616,2.5296624,0.79766315,1.1204051,763.7362,918501.7,0.06533726,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-08,48165165.0,463638.0,466016.44,34949.73,336.42618,338.15204,1020062.0,7475.0,7994.4287,740.18,5.4240284,5.8009377,,,,,,,,,,,,,,,,,,,,,,,23416572.0,36936784.0,11582957.0,15750499.0,1849554.2,1280116.8,1.6657288,2.6274838,0.82394916,1.1204057,910.6061,1062663.8,0.07559217,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-09,48630477.0,465312.0,475992.0,35287.37,337.64087,345.39053,1027993.0,7931.0,8160.857,745.9349,5.7549124,5.921702,,,,,,,,,,,,,,,,,,,,,,,24422384.0,37696744.0,11714697.0,15750509.0,1005810.44,1348943.5,1.7372768,2.6815434,0.83332044,1.1204064,959.56573,1102385.0,0.078417726,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-10,49670010.0,1039533.0,512446.0,36041.68,754.3086,371.84238,1048406.0,20413.0,8451.714,760.747,14.812133,6.1327543,,,,,,,,,,,,,,,,,,,,,,,25076266.0,38174388.0,11791039.0,15750520.0,653882.4,1363973.6,1.7837905,2.7155201,0.838751,1.1204071,970.2573,1102462.2,0.078423224,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-11,50073804.0,403794.0,515629.84,36334.68,293.00204,374.15265,1054967.0,6561.0,8628.429,765.5079,4.7608094,6.2609825,,,,,,,,,,,,,,,,,,,,,,,26929690.0,39585180.0,12203102.0,15750531.0,1853423.9,1596415.8,1.9156331,2.8158765,0.8680629,1.1204079,1135.6041,1274125.5,0.09063443,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-12,50449594.0,375790.0,514810.56,36607.363,272.6817,373.55817,1061273.0,6306.0,8803.857,770.0836,4.5757756,6.388277,,,,,,,,,,,,,,,,,,,,,,,29165296.0,41345396.0,12619374.0,15750567.0,2235605.5,1706432.6,2.074662,2.941089,0.89767426,1.1204106,1213.8643,1345927.1,0.09574201,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-13,50834677.0,385083.0,512749.84,36886.79,279.4249,372.06287,1067985.0,6712.0,8915.286,774.954,4.8703785,6.4691324,,,,,,,,,,,,,,,,,,,,,,,31683402.0,43397350.0,13012688.0,15750579.0,2518106.2,1832728.0,2.2537866,3.0870538,0.9256525,1.1204114,1303.704,1445976.5,0.102858976,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-14,51233239.0,398562.0,504530.28,37175.992,289.20557,366.09854,1075677.0,7692.0,9012.857,780.53546,5.5814886,6.5399323,,,,,,,,,,,,,,,,,,,,,,,34323588.0,45667010.0,13277632.0,15750592.0,2640185.8,1932976.6,2.441595,3.2485049,0.94449925,1.1204123,1375.0155,1548634.8,0.11016153,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-15,51629660.0,396421.0,494927.84,37463.645,287.652,359.1308,1083886.0,8209.0,9117.714,786.4921,5.9566355,6.6160192,,,,,,,,,,,,,,,,,,,,,,,36844788.0,47872056.0,13492115.0,15750604.0,2521199.8,1995748.4,2.6209397,3.4053602,0.9597564,1.1204132,1419.6678,1636385.9,0.11640368,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-16,52016655.0,386995.0,483739.72,37744.457,280.8123,351.01245,1091684.0,7798.0,9098.714,792.1505,5.658405,6.6022325,,,,,,,,,,,,,,,,,,,,,,,38469804.0,49256320.0,13649379.0,15750660.0,1625016.8,2046142.1,2.7365346,3.5038292,0.9709433,1.1204171,1455.5153,1689326.0,0.12016956,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-17,52999491.0,982836.0,475640.16,38457.625,713.16797,345.13522,1112221.0,20537.0,9116.429,807.0526,14.90211,6.615086,,,,,,,,,,,,,,,,,,,,,,,39608660.0,50150270.0,13856157.0,15750720.0,1138854.5,2076056.0,2.8175466,3.5674202,0.9856524,1.1204214,1476.7944,1710841.1,0.12170002,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-18,53329327.0,329836.0,465074.72,38696.96,239.33644,337.4687,1119209.0,6988.0,9177.429,812.1233,5.0706506,6.659349,,,,,,,,,,,,,,,,,,,,,,,41620230.0,51660380.0,14298574.0,15750784.0,2011573.9,2099760.5,2.960639,3.6748412,1.0171236,1.1204259,1493.6566,1726140.5,0.12278833,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-19,53641042.0,311715.0,455921.16,38923.15,226.18744,330.82666,1125677.0,6468.0,9200.571,816.8166,4.6933265,6.676142,,,,,,,,,,,,,,,,,,,,,,,44417276.0,53763708.0,14928750.0,15750852.0,2797043.5,2179772.5,3.1596057,3.8244605,1.0619508,1.1204308,1550.5728,1774962.4,0.12626126,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-20,53944232.0,303190.0,444222.16,39143.152,220.0015,322.33762,1132199.0,6522.0,9173.429,821.54913,4.73251,6.6564465,,,,,,,,,,,,,,,,,,,,,,,47542780.0,56077170.0,15667557.0,15750915.0,3125502.8,2266313.0,3.381937,3.9890275,1.1145055,1.1204352,1612.133,1812090.0,0.12890232,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-21,54242738.0,298506.0,429928.44,39359.754,216.60269,311.96576,1139258.0,7059.0,9083.0,826.67126,5.1221695,6.59083,,,,,,,,,,,,,,,,,,,,,,,50773980.0,58616904.0,16299321.0,15750999.0,3231202.8,2352362.2,3.6117876,4.1696906,1.1594459,1.1204413,1673.3438,1852291.2,0.13176201,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-22,54572139.0,329401.0,420354.16,39598.773,239.0208,305.01843,1147257.0,7999.0,9053.0,832.4755,5.804255,6.569061,,,,,,,,,,,,,,,,,,,,,,,53852984.0,61201732.0,16727405.0,15751064.0,3079004.8,2431752.0,3.8308113,4.3535614,1.1898975,1.1204458,1729.8174,1906171.5,0.13559477,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-23,54895935.0,323796.0,411325.72,39833.727,234.95367,298.46722,1155089.0,7832.0,9057.857,838.1586,5.683076,6.5725856,,,,,,,,,,,,,,,,,,,,,,,55968452.0,62894000.0,17103694.0,15751173.0,2115467.0,2501021.2,3.9812942,4.4739404,1.2166647,1.1204536,1779.0919,1949339.8,0.13866553,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-24,55818278.0,922343.0,402683.84,40503.0,669.2729,292.19647,1176554.0,21465.0,9190.429,853.73413,15.575488,6.668782,,,,,,,,,,,,,,,,,,,,,,,57263892.0,63812450.0,17476100.0,15751282.0,1295440.6,2522884.0,4.073445,4.5392737,1.2431556,1.1204613,1794.6438,1952358.2,0.13888025,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-25,56081787.0,263509.0,393208.56,40694.21,191.20807,285.321,1182802.0,6248.0,9084.714,858.2678,4.5336895,6.5920734,,,,,,,,,,,,,,,,,,,,,,,59930120.0,65523668.0,18384796.0,15751435.0,2666226.8,2616108.5,4.263106,4.6610007,1.3077953,1.1204723,1860.9586,1980809.9,0.14090414,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2021-01-26,56323804.0,242017.0,383251.72,40869.82,175.61299,278.0961,1188974.0,6172.0,9042.429,862.74634,4.4785423,6.56139,,,,,,,,,,,,,,,,,,,,,,,63082668.0,67538470.0,19448540.0,15751595.0,3152549.8,2666780.2,4.4873614,4.804323,1.3834645,1.1204836,1897.0039,1968063.4,0.13999742,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
